what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362917995441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362917995783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362917995914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362917996050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362917996147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362917998544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1362918000516
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1362918002101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1362918002522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918004785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918018311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918019563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918142204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918147578
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1362918151306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918154884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918155811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918156147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362918199726
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362918202739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362918210999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918265908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918266059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918266219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918266379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918266923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362918273107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362918312152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918314834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918315846
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1362918324511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918325773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918326999
started,bundle,org.eclipse.wb.os,1.5.0.r37x201206111201,"org.eclipse.wb.os",1362918330513
started,bundle,org.eclipse.wb.os.win32,1.5.0.r37x201206111201,"org.eclipse.wb.os.win32",1362918330541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918341140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918342190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918356686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918357300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918357921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918361745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918365321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918384731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918386897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918523082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918562453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918564920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918581508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918584081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918592138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918595477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918596512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918659071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362918663600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362918683952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918684207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918684648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918685112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918685542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918685919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918686286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918686655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918687069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918687463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918687852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918688324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918688704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918689118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918689473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918689888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918690425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918702605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918714108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918744933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918765180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918778853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918779987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918780631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918798611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918804624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918805466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918805955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918813195
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362918815689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918817408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918818188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918818663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918825244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362918829520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918831000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918831955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918832492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918835364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918839463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918840437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918840982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918851764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918861559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918862523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918863019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918866987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918868401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918870166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918871074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918871563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918874962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918880231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918881078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918881590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918883603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918887365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918888274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918888753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918891794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918895670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918896586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918897059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918898443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918905539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918906297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918906827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918921938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918923801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918928334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918929449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918929934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918938201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362918940375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918944563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918945514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918945999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918948914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918950624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918950947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918963652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918964971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918965460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918968289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362918969392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918972382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918973548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918974044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362918993001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919019869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919020898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919021434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919025193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1362919033260
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1362919033790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1362919034247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919036271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919040089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919047625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919056147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919057128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919057634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919059802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362919063108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919066241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919068166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919069150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919070087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919071324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919072176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919072680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919079800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919084427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919085433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919085927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919088225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919090442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919091241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919091870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919093745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919104037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919104968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919105483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919108241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919111826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919112640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919113114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919120151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919135138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919135983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919136496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919177537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919186989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919188398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919188980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919190625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919191012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919198725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919202660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919204414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919206261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919208810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919209657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919210157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919259903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919265877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919330044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362919331878
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362919333091
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362919336555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362919337431
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1362919338318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919339601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919340622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919341122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919355900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362919358250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362919360509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362919362001
